   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       59.9999962       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       16.8000031       6.04800034       2.17727995      0.783820689      0.282175422      0.101583138       3.65699269E-02   1.31651722E-02   4.73946147E-03   1.70620589E-03   6.14234072E-04   2.21124239E-04   7.96047170E-05   2.86576942E-05   1.03167686E-05   3.71403621E-06   1.33705282E-06   4.81338930E-07   1.73281990E-07   6.23815097E-08   2.24573409E-08   8.08464140E-09   2.91047053E-09   1.04776920E-09   3.77196857E-10   1.35790851E-10   4.88847018E-11   1.75984904E-11   6.33545560E-12   2.28076369E-12   8.21074816E-13   0.00000000    
   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       6.88128185       5.32337952       3.22790766       1.63418341      0.758275151      0.334167928      0.142328441       5.91683090E-02   2.41554175E-02   9.72368754E-03   3.87051282E-03   1.52657938E-03   5.97518636E-04   2.32368722E-04   8.98670623E-05   3.45892986E-05   1.32575242E-05   5.06264405E-06   1.92692846E-06   7.31269893E-07   2.76784419E-07   1.04512182E-07   3.93775110E-08   1.48070285E-08   5.55773427E-09   2.08257522E-09   7.79164622E-10   2.91076663E-10   1.08539663E-10   4.02700512E-11   1.47271171E-11   0.00000000    
   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       3.84317589       4.14392757       3.18656182       2.04166436       1.15940130      0.607026517      0.300069332      0.142155975       6.51829243E-02   2.91273519E-02   1.27468482E-02   5.48305642E-03   2.32469174E-03   9.73571790E-04   4.03434824E-04   1.65645732E-04   6.74648909E-05   2.72816796E-05   1.09622306E-05   4.37973404E-06   1.74085153E-06   6.88732939E-07   2.71329327E-07   1.06477486E-07   4.16363477E-08   1.62279044E-08   6.30561292E-09   2.44290277E-09   9.42939282E-10   3.60342312E-10   1.33846809E-10   0.00000000    
   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       2.56790328       3.22728324       2.84012890       2.11131954       1.38822496      0.833112061      0.466517270      0.247570947      0.125900209       6.18553609E-02   2.95386985E-02   1.37747582E-02   6.29541371E-03   2.82784156E-03   1.25134201E-03   5.46515046E-04   2.35942454E-04   1.00820616E-04   4.26879160E-05   1.79256585E-05   7.47144395E-06   3.09307779E-06   1.27260216E-06   5.20638309E-07   2.11894545E-07   8.58256541E-08   3.46074458E-08   1.38937617E-08   5.54704327E-09   2.18191110E-09   8.22965029E-10   0.00000000    
   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       1.88083506       2.56355381       2.46027040       2.02045512       1.47565603      0.983299434      0.609037519      0.355590492      0.197808564      0.105707146       5.46154380E-02   2.74207350E-02   1.34324394E-02   6.44119922E-03   3.03165778E-03   1.40365213E-03   6.40486949E-04   2.88477342E-04   1.28422529E-04   5.65709270E-05   2.46828113E-05   1.06761727E-05   4.58120621E-06   1.95151256E-06   8.25734332E-07   3.47220634E-07   1.45158282E-07   6.03369514E-08   2.48949057E-08   1.00715907E-08   3.85620247E-09   0.00000000    
   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       1.44951320       2.07876110       2.12021255       1.86898267       1.47480619       1.06497872      0.715017676      0.451810330      0.271293640      0.155996114       8.64335448E-02   4.63817604E-02   2.42056213E-02   1.23277921E-02   6.14472572E-03   3.00480891E-03   1.44449796E-03   6.83849561E-04   3.19299754E-04   1.47228973E-04   6.71171292E-05   3.02793233E-05   1.35302853E-05   5.99303667E-06   2.63304901E-06   1.14815020E-06   4.97125370E-07   2.13733529E-07   9.10467293E-08   3.78527787E-08   1.47067354E-08   0.00000000    
   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       1.15421772       1.71662438       1.83260369       1.70329893       1.42550778       1.09600830      0.785051048      0.529485106      0.339142442      0.207735255      0.122389928       6.96919709E-02   3.85106727E-02   2.07218174E-02   1.08889649E-02   5.60192112E-03   2.82752467E-03   1.40279951E-03   6.85172272E-04   3.29932664E-04   1.56820810E-04   7.36551156E-05   3.42166022E-05   1.57352169E-05   7.16863542E-06   3.23752010E-06   1.45015883E-06   6.44200895E-07   2.83021848E-07   1.20809887E-07   4.76094399E-08   0.00000000    
   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.941165745       1.43993342       1.59333825       1.54319191       1.35245538       1.09307981      0.825180411      0.587429821      0.397344887      0.256979495      0.159745812       9.58735421E-02   5.57654351E-02   3.15395258E-02   1.73940919E-02   9.37722065E-03   4.95226029E-03   2.56686984E-03   1.30794558E-03   6.56130665E-04   3.24460794E-04   1.58343144E-04   7.63380667E-05   3.63898616E-05   1.71659121E-05   8.01871283E-06   3.71119813E-06   1.70145097E-06   7.70081783E-07   3.37167933E-07   1.34711087E-07   0.00000000    
   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.781902432       1.22424698       1.39472759       1.39622760       1.26988029       1.06879985      0.842480898      0.627404332      0.444463521      0.301211804      0.196209759      0.123354398       7.51121789E-02   4.44352478E-02   2.56082620E-02   1.44111812E-02   7.93589279E-03   4.28423658E-03   2.27115210E-03   1.18399260E-03   6.07782160E-04   3.07574053E-04   1.53606103E-04   7.57760863E-05   3.69560694E-05   1.78313676E-05   8.51617733E-06   4.02461046E-06   1.87433739E-06   8.40894472E-07   3.40441090E-07   0.00000000    
